,id,name,author,title,description,url,urlToImage,publishedAt,content
0,,Tecmundo.com.br,Lucas Takeda,O que é preciso saber antes de doar sangue?,"A doação de sangue é uma prática segura, solidária e que tem um efeito prático muito importante: uma única doação pode salvar até quatro vidas, segundo o Ministério da Saúde. A doação de sangue é fundamental para o tratamento de vítimas de acidentes e pacient…",https://www.tecmundo.com.br/ciencia/239604-preciso-saber-doar-sangue.htm,https://tm.ibxk.com.br/2022/05/30/30095232640084.jpg,2022-06-02T13:00:01Z,"A doação de sangue é uma prática segura, solidária e que tem um efeito prático muito importante: uma única doação pode salvar até quatro vidas, segundo o Ministério da Saúde. A doação de sangue é fun… [+4802 chars]"
1,,Abril.com.br,Paula Felix,Rio de Janeiro e São Paulo têm casos confirmados de varíola dos macacos,"Segundo Ministério da Saúde, país tem cinco casos confirmados e morte suspeita em Minas Gerais foi descartada",https://veja.abril.com.br/saude/rio-de-janeiro-e-sao-paulo-tem-casos-confirmados-de-variola-dos-macacos/,https://veja.abril.com.br/wp-content/uploads/2022/05/virus-macaco.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-15T16:35:02Z,"O Ministério da Saúde informou nesta quarta-feira, 15, que dois novos casos de varíola dos macacos (monkeypox, em inglês) foram confirmados nas cidades do Rio de Janeiro e São Paulo. Na capital flumi… [+2184 chars]"
2,,Abril.com.br,Paula Felix,Pesquisadores da Fiocruz descobrem nova espécie de barbeiro,"Inseto, vetor da doença de Chagas, foi identificado após estudo da Universidade da República do Uruguai notar diferenças em espécimes",https://veja.abril.com.br/saude/pesquisadores-da-fiocruz-descobrem-nova-especie-de-barbeiro/,https://veja.abril.com.br/wp-content/uploads/2022/06/panstrongylus_noireaui2.jpg?quality=70&strip=info&w=530&h=300&crop=1,2022-06-21T15:07:59Z,"Pesquisadores do Instituto Oswaldo Cruz (IOC/Fiocruz) descobriram uma nova espécie de barbeiro, conhecido por ser o vetor da doença de Chagas. O achado, publicado no periódico científico ZooKeys, oco… [+1787 chars]"
3,,Abril.com.br,Paula Felix,USP cultiva vírus monkeypox e distribui amostras para laboratórios,Material poderá ser usado em testes diagnósticos e também em pesquisas voltadas a entender a evolução viral e a desenvolver novos tratamentos e vacinas,https://veja.abril.com.br/saude/usp-cultiva-virus-monkeypox-e-distribui-amostras-para-laboratorios/,https://veja.abril.com.br/wp-content/uploads/2022/05/virus-macaco.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-16T15:20:59Z,"Depois de concluir o primeiro sequenciamento genômico do vírus monkeypox (MPXV) no Brasil, cientistas da Universidade de São Paulo (USP) estão se dedicando a cultivar em linhagens celulares o agente … [+7229 chars]"
4,,Canaltech.com.br,Augusto Dala Costa,Inteligência artificial ajuda a detectar doença de Chagas por fotos de celular,"Cientistas brasileiros inventaram um método para detectar a doença de Chagas utilizando o celular e inteligência artificial, diminuindo o custo e facilitando o processo de obter imagens para o exame. O Trypanosoma cruzi, protozoário que causa a condição, pôde…",https://canaltech.com.br/saude/inteligencia-artificial-ajuda-a-detectar-doenca-de-chagas-por-fotos-de-celular-217923/,https://t.ctcdn.com.br/jBW9ssvlohioA-CO-DxD06pV0os=/1400x788/smart/i582840.jpeg,2022-06-02T21:30:00Z,"Cientistas brasileiros inventaram um método para detectar a doença de Chagas utilizando o celular e inteligência artificial, diminuindo o custo e facilitando o processo de obter imagens para o exame.… [+2869 chars]"
5,,Canaltech.com.br,Nathan Vieira,MedTech | As 5 inovações científicas mais interessantes do mês [06/22],"A cada mês, o Canaltech separa as inovações científicas mais interessantes, em uma prova clara de que a medicina e a tecnologia caminham lado a lado. Em junho, acompanhamos juntos o potencial da inteligência artificial na detecção de doenças e transtornos, e …",https://canaltech.com.br/saude/medtech-as-5-inovacoes-cientificas-mais-interessantes-do-mes-0622-219424/,https://t.ctcdn.com.br/wJekxy0BmFKuu9pAyd0M3nJtfb0=/1400x788/smart/i605119.jpeg,2022-06-30T12:00:00Z,"A cada mês, o Canaltech separa as inovações científicas mais interessantes, em uma prova clara de que a medicina e a tecnologia caminham lado a lado. Em junho, acompanhamos juntos o potencial da inte… [+3720 chars]"
6,,Canaltech.com.br,Nathan Vieira,Varíola dos macacos | RJ registra segundo caso e BR chega a oito confirmados,"No último domingo (19), o Ministério da Saúde confirmou o segundo caso de varíola dos macacos no Rio de Janeiro. Suspeitas à parte, trata-se do oitavo registro oficial da doença no Brasil. O paciente em questão tem 25 anos, mora em Maricá e apesar de não ter …",https://canaltech.com.br/saude/variola-dos-macacos-rj-registra-segundo-caso-br-chega-a-oito-confirmados-219108/,https://t.ctcdn.com.br/DVSFzox2hBnHQEK4VhSz-dWsGEU=/1400x788/smart/i603609.jpeg,2022-06-20T13:52:00Z,"No último domingo (19), o Ministério da Saúde confirmou o segundo caso de varíola dos macacos no Rio de Janeiro. Suspeitas à parte, trata-se do oitavo registro oficial da doença no Brasil. O paciente… [+2118 chars]"
7,,Canaltech.com.br,Fidel Forato,Varíola dos macacos: Fiocruz entrega 1º lote de insumos para testes no Brasil,"Através do Instituto de Biologia Molecular do Paraná (IBMP), a Fundação Oswaldo Cruz (Fiocruz) entregou, na quarta-feira (8), o primeiro lote de insumos para testes da varíola dos macacos (monkeypox) em humanos. Os controles positivos auxiliam no diagnóstico …",https://canaltech.com.br/saude/variola-dos-macacos-fiocruz-entrega-1o-lote-de-insumos-para-testes-no-brasil-218492/,https://t.ctcdn.com.br/wzS1_UZjavZa7WR_IDqfVmUvrKk=/1400x788/smart/i601145.jpeg,2022-06-09T21:40:00Z,"Através do Instituto de Biologia Molecular do Paraná (IBMP), a Fundação Oswaldo Cruz (Fiocruz) entregou, na quarta-feira (8), o primeiro lote de insumos para testes da varíola dos macacos (monkeypox)… [+2505 chars]"
8,,Canaltech.com.br,Nathan Vieira,Rio de Janeiro registra primeiro caso de varíola dos macacos,"Nesta quarta-feira (15), a Secretaria Municipal de Saúde do Rio de Janeiro (SMS-Rio) confirmou o primeiro caso de varíola dos macacos no município. O paciente em questão é um brasileiro de 38 anos que mora em Londres (Inglaterra), mas veio ao Brasil no último…",https://canaltech.com.br/saude/variola-dos-macacos-rio-de-janeiro-registra-primeiro-caso-218854/,https://t.ctcdn.com.br/qJwbkNOea_bDJoKj1IN82-HIBDc=/1400x788/smart/i602583.jpeg,2022-06-15T13:41:00Z,"Nesta quarta-feira (15), a Secretaria Municipal de Saúde do Rio de Janeiro (SMS-Rio) confirmou o primeiro caso de varíola dos macacos no município. O paciente em questão é um brasileiro de 38 anos qu… [+1929 chars]"
9,,Uol.com.br,,,Especialistas afirmam que medida é importante para entender comportamento da doença nesses ambientes,https://www1.folha.uol.com.br/equilibrioesaude/2022/06/rj-e-sp-monitoram-passageiros-de-voos-com-casos-de-variola-dos-macacos.shtml,https://f.i.uol.com.br/fotografia/2022/06/05/1654451188629cebf408494_1654451188_3x2_rt.jpg,2022-06-19T11:39:20Z,Rio de Janeiro e São Paulo têm monitorado o estado de saúde dos passageiros que estavam em voos nos quais foram identificados casos de varíola dos macacos. O procedimento tem sido feito pela Secretar… [+5874 chars]
10,,Uol.com.br,Giovanna Galvani,,"A cidade do Rio de Janeiro registrou o 1º caso confirmado da varíola dos macacos, informou a Secretaria Municipal de Saúde hoje.O paciente é um homem de 38 anos, morador de Londres, capital do Reino Unido, que chegou ao Brasil no último sábado (11). Ele p",https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2022/06/15/rio-de-janeiro-confirma-1-caso-de-variola-dos-macacos-na-cidade.htm,https://conteudo.imguol.com.br/c/entretenimento/0f/2022/06/13/variola-dos-macacos-variola-monkeypox-1655155675375_v2_615x300.jpg,2022-06-15T12:20:08Z,"A cidade do Rio de Janeiro registrou o 1º caso confirmado da varíola dos macacos, informou a Secretaria Municipal de Saúde hoje.
O paciente é um homem de 38 anos, morador de Londres, capital do Rein… [+4230 chars]"
11,,Uol.com.br,Bárbara Therrie,,"O Brasil registrou uma avalanche de casos de covid-19 entre o fim de 2021 e o início deste ano, principalmente com a chegada da variante ômicron. Agora, meses mais tarde, o país experimenta um leve aumento de casos, o que já faz alguns especialistas ligar",https://www.uol.com.br/vivabem/noticias/redacao/2022/05/23/quem-ja-pegou-covid-pode-pegar-de-novo-entenda-reinfeccao.htm,https://conteudo.imguol.com.br/c/entretenimento/27/2022/03/30/virus-coronavirus-covid-19-1648667649798_v2_615x300.jpg,2022-06-10T14:07:48Z,"O Brasil registrou uma avalanche de casos de covid-19 entre o fim de 2021 e o início deste ano, principalmente com a chegada da variante ômicron. Agora, meses mais tarde, o país experimenta um leve a… [+4989 chars]"
