,id,name,author,title,description,url,urlToImage,publishedAt,content
0,,Tecmundo.com.br,Saori Antonioli Almeida,DeepFake: homem finge ser prefeito de Kiev em conferência oficial,"Um homem utilizou a tecnologia ""DeepFake"" para se passar pelo prefeito da cidade de Kiev, capital da Ucrânia, durante uma conferência com Franziska Giffey, prefeita da cidade de Berlim. A conversa entre os dois foi interrompida após 15 minutos, quando suspeit…",https://www.tecmundo.com.br/seguranca/240952-deepfake-homem-finge-prefeito-kiev-conferencia-oficial.htm,https://tm.ibxk.com.br/2022/06/27/27133506599179.jpg,2022-06-27T18:30:01Z,"Um homem utilizou a tecnologia ""DeepFake"" para se passar pelo prefeito da cidade de Kiev, capital da Ucrânia, durante uma conferência com Franziska Giffey, prefeita da cidade de Berlim. A conversa en… [+1929 chars]"
1,,Publico.pt,publico@publico.pt,Exploração laboral de refugiados ucranianos,"No caso das refugiadas ucranianas resgatadas pela Amnistia, uma vez vem ao de cima o que sempre se escamoteia: o facto de a relação de trabalho ser, por regra, o de uma relação entre o mais forte e o mais fraco em função do poder económico de cada uma das par…",https://www.publico.pt/2022/06/13/opiniao/opiniao/exploracao-laboral-refugiados-ucranianos-2009818,https://imagens.publico.pt/imagens.aspx/834919?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-12T23:15:00Z,"É esta designação que, há dias, a comunicação social atribuiu a uma situação suspeita e denunciada como tal por representantes em Portugal da Amnistia Internacional (AI), tendo o assunto sido partici… [+7011 chars]"
2,,Publico.pt,publico@publico.pt,Escolas Amigas dos Refugiados: Uma questão de saúde pública,"Com a chegada e integração de cada vez mais crianças refugiadas nas escolas portuguesas, os professores enfrentam um novo desafio no próximo ano lectivo",https://www.publico.pt/2022/06/20/impar/opiniao/escolas-amigas-refugiados-questao-saude-publica-2010358,https://imagens.publico.pt/imagens.aspx/1706511?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Impar.png,2022-06-20T07:17:00Z,"Vivemos um momento maluco, um constante “Lost in Translation”. Com a pandemia vieram muitas outras crises e, segundo a OCDE, Portugal é um dos países desenvolvidos com mais dificuldade em sair da pob… [+2851 chars]"
3,,Publico.pt,publico@publico.pt,Awer Mabil: uma vida que muda todos os dias,Foi o avançado que nasceu num campo de refugiados no Quénia a marcar o penálti que qualificou a Austrália para o Qatar 2022.,https://www.publico.pt/2022/06/15/desporto/noticia/awer-mabil-vida-muda-dias-2010069,https://imagens.publico.pt/imagens.aspx/1705867?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-15T07:24:00Z,"Um guarda-redes a “fazer figura de parvo”. Foi nas mãos de Andrew Redmayne, o barbudo dançante, que parou o remate de Alex Varela, garantindo à Austrália a vitória no desempate por penáltis frente ao… [+399 chars]"
4,,Publico.pt,publico@publico.pt,Centro de acolhimento em Lisboa tem cerca de 60 jovens a aguardar alojamento,"Refugiados vieram da Ucrânia, onde estudavam. “Chegaram cá e, porque não são brancos, estão lá, ninguém os quer […] é realmente uma realidade muito difícil e não é só racismo”, considerou a vereadora Laurinda Alves.",https://www.publico.pt/2022/06/22/sociedade/noticia/centro-acolhimento-lisboa-cerca-60-jovens-aguardar-alojamento-2010904,https://imagens.publico.pt/imagens.aspx/1707973?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-21T23:23:41Z,O centro de acolhimento de emergência em Lisboa para apoio aos refugiados da guerra na Ucrânia recebeu mais de 2300 pessoas entre Março e Maio e regista esta terça-feira cerca de 60 jovens a aguardar… [+3950 chars]
5,,Publico.pt,publico@publico.pt,Quase 37 milhões de crianças deslocadas no mundo em 2021,"Síria, Ucrânia, Venezuela e Afeganistão são os países com o maior número de crianças refugiadas registadas em 2021.",https://www.publico.pt/2022/06/21/mundo/noticia/quase-37-milhoes-criancas-deslocadas-mundo-2021-2010749,https://imagens.publico.pt/imagens.aspx/1707515?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-21T11:13:55Z,"Quase 37 milhões de crianças estiveram deslocadas em todo o mundo em 2021, segundo o Fundo de Emergência Internacional das Nações Unidas para a Infância (Unicef). É o número mais alto registado desde… [+2433 chars]"
6,,Publico.pt,publico@publico.pt,Vítimas acusam casal em Portugal de enganar benfeitores em vários países,"Um casal que vive em Portugal aproveitou a crise humanitária da Ucrânia para burlar dinheiro a doadores através de iniciativas falsas para apoio de distribuição de bens, de adopção de animais e de retirada de refugiados.",https://www.publico.pt/2022/06/01/mundo/noticia/ucrania-vitimas-acusam-casal-portugal-enganar-benfeitores-varios-paises-2008511,https://imagens.publico.pt/imagens.aspx/1701889?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-01T11:57:33Z,"As autoridades portuguesas estão a investigar um casal que vive em Portugal e que pede donativos para ajudar pessoas e animais na Ucrânia, depois de denúncias de burla, algumas das quais a Lusa teve … [+6549 chars]"
7,,Publico.pt,publico@publico.pt,Das 30 mil ofertas de emprego no IEFP para refugiados ucranianos só 9623 são reais,"Presidente do Instituto do Emprego e Formação Profissional disse a deputados que tinha sido feita uma análise depurada das ofertas. Dos 18 mil inscritos, já assinaram contratos de trabalho 4241 refugiados em áreas como turismo e restauração, tecnologia e comu…",https://www.publico.pt/2022/06/29/sociedade/noticia/30-mil-ofertas-emprego-iefp-refugiados-ucranianos-so-9623-sao-reais-2011843,https://imagens.publico.pt/imagens.aspx/1710666?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-29T15:35:43Z,"Afinal, das 30 mil ofertas de emprego para refugiados ucranianos registadas e divulgadas no site do Instituto do Emprego e Formação Profissional (IEFP) apenas 9.623 são reais, afirmou na manhã desta … [+42 chars]"
8,,Publico.pt,publico@publico.pt,"Em 2020, Portugal só acolheu 0,1% dos refugiados da União Europeia","País melhorou a sua posição em relação a taxas de recusa, passando de 77% em 2020 para 40% em 2021. <i>Relatório do Asilo 2022</i>, do Observatório das Migrações, divulgado em Lisboa. Esta segunda-feira é Dia Mundial dos Refugiados.",https://www.publico.pt/2022/06/20/sociedade/noticia/2020-portugal-so-acolheu-01-refugiados-uniao-europeia-2010563,https://imagens.publico.pt/imagens.aspx/1707100?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_Publico.png,2022-06-20T06:01:00Z,"Entre os 27 países da União Europeia, Portugal é dos que menos acolhe refugiados, ocupando o 20.º lugar. Em 2020, os dados mostravam que só 0,1% dos cerca de 2,7 milhões de refugiados que estavam na … [+48 chars]"
9,,Publico.pt,publico@publico.pt,Lviv pediu bicicletas e Copenhaga respondeu com Bikes 4 Ukraine,A Bikes 4 Ukraine quer usar bicicletas para responder aos problemas de trânsito de Lviv decorrentes da mobilização em massa de refugiados. Foi criada uma campanha de angariação de fundos para ajudar a financiar o projecto.,https://www.publico.pt/2022/06/01/p3/noticia/lviv-pediu-bicicletas-copenhaga-respondeu-bikes-4-ukraine-2008380,https://imagens.publico.pt/imagens.aspx/1701625?tp=UH&db=IMAGENS&type=JPG&share=1&o=BarraFacebook_P3.png,2022-06-01T08:15:00Z,"A mobilização de cerca de 200 mil refugiados para Lviv, consequente da invasão russa, levou a um aumento na procura pela rede de transportes públicos da cidade, que deixou de conseguir responder às n… [+1873 chars]"
